adv	ⲙⲉⲛⲧⲟⲉⲓⲅⲉ	ⲙⲉⲛⲧⲟⲓⲅⲉ
adv	ⲙⲉⲛⲧⲟⲓⲅⲉ	ⲙⲉⲛⲧⲟⲓⲅⲉ
adv	ⲙⲏⲉϣⲁϥ	ⲙⲏⲉϣⲁϥ
adv	ⲙⲏⲡⲟⲧⲉ	ⲙⲏⲡⲟⲧⲉ
adv	ⲙⲏⲧⲉⲓ	ⲙⲏⲧⲉⲓ
adv	ⲙⲏⲧⲓ	ⲙⲏⲧⲓ
adv	ⲙⲏⲧⲧⲉⲓ	ⲙⲏⲧⲓ
adv	ⲙⲙⲁ[.]	ⲙⲙⲁⲩ
adv	ⲙⲙⲁ[ⲩ]	ⲙⲙⲁⲩ
adv	ⲙⲙⲁ]ⲩ	ⲙⲙⲁⲩ
adv	ⲙⲙⲁⲧⲉ	ⲙⲙⲁⲧⲉ
adv	ⲙⲙⲁⲩ	ⲙⲙⲁⲩ
adv	ⲙⲙⲉⲓⲛⲉⲙⲉⲓⲛⲉ	ⲙⲙⲓⲛⲉⲙⲓⲛⲉ
adv	ⲙⲙⲉⲓⲛⲉⲙⲓⲛⲉ	ⲙⲙⲓⲛⲉⲙⲓⲛⲉ
adv	ⲙⲙⲏⲏⲛⲉ	ⲙⲙⲏⲛⲉ
adv	ⲙⲙⲏⲛⲉ	ⲙⲙⲏⲛⲉ
adv	ⲙⲙⲓⲛⲉⲙⲉⲓⲛⲉ	ⲙⲙⲓⲛⲉⲙⲓⲛⲉ
adv	ⲙⲙⲓⲛⲉⲙⲓⲛⲉ	ⲙⲙⲓⲛⲉⲙⲓⲛⲉ
adv	ⲙⲙⲟⲛ	ⲙⲙⲟⲛ
adv	ⲙⲙⲟ⳯	ⲙⲙⲟⲛ
adv	ⲙⲛⲛⲥⲁⲛⲁⲉⲓ	ⲙⲛⲛⲥⲁⲛⲁⲓ
adv	ⲙⲛⲛⲥⲁⲛⲁⲓ	ⲙⲛⲛⲥⲁⲛⲁⲓ
adv	ⲙⲛⲧⲟⲉⲓⲅⲉ	ⲙⲛⲧⲟⲓⲅⲉ
adv	ⲙⲛⲧⲟⲓⲅⲉ	ⲙⲛⲧⲟⲓⲅⲉ
adv	ⲙⲟ[ⲛ]ⲟⲛ	ⲙⲟⲛⲟⲛ
adv	ⲙⲟⲅⲉⲓⲥ	ⲙⲟⲅⲓⲥ
adv	ⲙⲟⲅⲓⲥ	ⲙⲟⲅⲓⲥ
adv	ⲙⲟⲛⲟⲛ	ⲙⲟⲛⲟⲛ
adv	ⲙⲟⲛⲟ⳯	ⲙⲟⲛⲟⲛ
adv	ⲙⲡⲁⲧⲉⲱⲥⲕϣⲱⲡⲉ	ⲙⲡⲁⲧⲉⲱⲥⲕϣⲱⲡⲉ
